timestamp,company,gold_type,buy_price,sell_price,location
2025-03-19 16:30:05,SJC,SJC Ring 1C,97900000.0,99400000.0,National
2025-03-19 16:30:05,SJC,SJC Jewelry 18K,71482433.2433,74482433.2433,National
2025-03-19 16:30:05,SJC,SJC Jewelry 99%,95118811.8811,98118811.8811,National
2025-03-19 16:30:05,SJC,SJC Jewelry 24K,97900000.0,99100000.0,National
2025-03-20 14:30:05,SJC,SJC 1L,97800000.0,99800000.0,National
2025-03-20 14:30:05,SJC,SJC Jewelry 18K,71707455.7455,74707455.7455,National
2025-03-20 14:30:05,SJC,SJC Jewelry 24K,97700000.0,99400000.0,National
2025-03-20 14:30:05,SJC,SJC Jewelry 99%,95415841.5841,98415841.5841,National
2025-03-20 14:30:05,SJC,SJC Ring 1C,97700000.0,99700000.0,National
2025-03-21 15:00:05,SJC,SJC Jewelry 18K,69907275.7275,72907275.7275,National
2025-03-21 15:00:05,SJC,SJC 1L,94700000.0,97700000.0,National
2025-03-21 15:00:05,SJC,SJC Jewelry 24K,94600000.0,97000000.0,National
2025-03-21 15:00:05,SJC,SJC Ring 1C,94600000.0,97300000.0,National
2025-03-21 15:00:05,SJC,SJC Jewelry 99%,93039603.9603,96039603.9603,National
2025-03-22 08:30:05,SJC,SJC 1L,94400000.0,97400000.0,National
2025-03-22 08:30:05,SJC,SJC Jewelry 18K,69682253.2253,72682253.2253,National
2025-03-22 08:30:05,SJC,SJC Jewelry 24K,94300000.0,96700000.0,National
2025-03-22 08:30:05,SJC,SJC Jewelry 99%,92742574.2574,95742574.2574,National
2025-03-22 08:30:05,SJC,SJC Ring 1C,94300000.0,97000000.0,National
2025-03-24 15:30:05,SJC,SJC 1L,95100000.0,97600000.0,National
2025-03-24 15:30:05,SJC,SJC Jewelry 18K,69982283.2283,72982283.2283,National
2025-03-24 15:30:05,SJC,SJC Jewelry 24K,95000000.0,97100000.0,National
2025-03-24 15:30:05,SJC,SJC Jewelry 99%,93138613.8613,96138613.8613,National
2025-03-24 15:30:05,SJC,SJC Ring 1C,95000000.0,97400000.0,National
2025-03-25 16:00:05,SJC,SJC 1L,95900000.0,97900000.0,National
2025-03-25 16:00:05,SJC,SJC Jewelry 18K,70207305.7305,73207305.7305,National
2025-03-25 16:00:05,SJC,SJC Jewelry 24K,95800000.0,97400000.0,National
2025-03-25 16:00:05,SJC,SJC Jewelry 99%,93435643.5643,96435643.5643,National
2025-03-25 16:00:05,SJC,SJC Ring 1C,95800000.0,97700000.0,National
2025-03-26 15:00:05,SJC,SJC 1L,96700000.0,98400000.0,National
2025-03-26 15:00:05,SJC,SJC Jewelry 18K,70582343.2343,73582343.2343,National
2025-03-26 15:00:05,SJC,SJC Jewelry 24K,96600000.0,97900000.0,National
2025-03-26 15:00:05,SJC,SJC Jewelry 99%,93930693.0693,96930693.0693,National
2025-03-26 15:00:05,SJC,SJC Ring 1C,96600000.0,98200000.0,National
2025-03-27 15:30:05,SJC,SJC 1L,97400000.0,98900000.0,National
2025-03-27 15:30:05,SJC,SJC Ring 1C,97200000.0,98700000.0,National
2025-03-27 15:30:05,SJC,SJC Jewelry 18K,70957380.738,73957380.738,National
2025-03-27 15:30:05,SJC,SJC Jewelry 99%,94425742.5742,97425742.5742,National
2025-03-27 15:30:05,SJC,SJC Jewelry 24K,97200000.0,98400000.0,National
2025-03-28 16:10:05,SJC,SJC 1L,98200000.0,100200000.0,National
2025-03-28 16:10:05,SJC,SJC Jewelry 18K,72007485.7485,75007485.7485,National
2025-03-28 16:10:05,SJC,SJC Jewelry 24K,98100000.0,99800000.0,National
2025-03-28 16:10:05,SJC,SJC Jewelry 99%,95811881.1881,98811881.1881,National
2025-03-28 16:10:05,SJC,SJC Ring 1C,98100000.0,100100000.0,National
2025-03-29 08:30:05,SJC,SJC Jewelry 18K,72232508.2508,75232508.2508,National
2025-03-29 08:30:05,SJC,SJC 1L,98400000.0,100700000.0,National
2025-03-29 08:30:05,SJC,SJC Jewelry 24K,98200000.0,100100000.0,National
2025-03-29 08:30:05,SJC,SJC Ring 1C,98200000.0,100400000.0,National
2025-03-29 08:30:05,SJC,SJC Jewelry 99%,96108910.891,99108910.891,National
2025-03-31 13:20:05,SJC,SJC 1L,99500000.0,101800000.0,National
2025-03-31 13:20:05,SJC,SJC Jewelry 18K,72832568.2568,75832568.2568,National
2025-03-31 13:20:05,SJC,SJC Jewelry 24K,99000000.0,100900000.0,National
2025-03-31 13:20:05,SJC,SJC Jewelry 99%,96900990.099,99900990.099,National
2025-03-31 13:20:05,SJC,SJC Ring 1C,99000000.0,101200000.0,National
2025-04-01 13:10:05,SJC,SJC 1L,99400000.0,102100000.0,National
2025-04-01 13:10:05,SJC,SJC Jewelry 18K,73057590.759,76057590.759,National
2025-04-01 13:10:05,SJC,SJC Jewelry 24K,99200000.0,101200000.0,National
2025-04-01 13:10:05,SJC,SJC Jewelry 99%,97198019.8019,100198019.8019,National
2025-04-01 13:10:05,SJC,SJC Ring 1C,99200000.0,101500000.0,National
2025-04-02 13:20:05,SJC,SJC 1L,99100000.0,101800000.0,National
2025-04-02 13:20:05,SJC,SJC Jewelry 18K,73057590.759,76057590.759,National
2025-04-02 13:20:05,SJC,SJC Jewelry 24K,98900000.0,101200000.0,National
2025-04-02 13:20:05,SJC,SJC Jewelry 99%,97198019.8019,100198019.8019,National
2025-04-02 13:20:05,SJC,SJC Ring 1C,98900000.0,101500000.0,National
2025-04-03 13:20:05,SJC,SJC 1L,99500000.0,102200000.0,National
2025-04-03 13:20:05,SJC,SJC Jewelry 18K,73432628.2628,76432628.2628,National
2025-04-03 13:20:05,SJC,SJC Jewelry 24K,99400000.0,101700000.0,National
2025-04-03 13:20:05,SJC,SJC Jewelry 99%,97693069.3069,100693069.3069,National
2025-04-03 13:20:05,SJC,SJC Ring 1C,99400000.0,102000000.0,National
2025-04-04 10:00:05,SJC,SJC 1L,99000000.0,101500000.0,National
2025-04-04 10:00:05,SJC,SJC Ring 1C,98900000.0,101400000.0,National
2025-04-04 10:00:05,SJC,SJC Jewelry 18K,72982583.2583,75982583.2583,National
2025-04-04 10:00:05,SJC,SJC Jewelry 99%,97099009.9009,100099009.9009,National
2025-04-04 10:00:05,SJC,SJC Jewelry 24K,98900000.0,101100000.0,National
2025-04-05 16:23:18,SJC,SJC 1L,97100000.0,100100000.0,National
2025-04-05 16:23:18,SJC,SJC Jewelry 18K,71932478.2478,74932478.2478,National
2025-04-05 16:23:18,SJC,SJC Jewelry 24K,97000000.0,99700000.0,National
2025-04-05 16:23:18,SJC,SJC Jewelry 99%,95712871.2871,98712871.2871,National
2025-04-05 16:23:18,SJC,SJC Ring 1C,97000000.0,100000000.0,National
2025-04-08 14:00:07,SJC,SJC Jewelry 18K,72007485.7485,75007485.7485,National
2025-04-08 14:00:07,SJC,SJC 1L,97700000.0,100200000.0,National
2025-04-08 14:00:07,SJC,SJC Jewelry 24K,97600000.0,99800000.0,National
2025-04-08 14:00:07,SJC,SJC Ring 1C,97600000.0,100100000.0,National
2025-04-08 14:00:07,SJC,SJC Jewelry 99%,95811881.1881,98811881.1881,National
2025-04-09 15:00:09,SJC,SJC 1L,99700000.0,101900000.0,National
2025-04-09 15:00:09,SJC,SJC Jewelry 18K,73207605.7605,76207605.7605,National
2025-04-09 15:00:09,SJC,SJC Jewelry 24K,99500000.0,101400000.0,National
2025-04-09 15:00:09,SJC,SJC Jewelry 99%,97396039.6039,100396039.6039,National
2025-04-09 15:00:09,SJC,SJC Ring 1C,99500000.0,101700000.0,National
2025-04-10 16:00:05,SJC,SJC 1L,100600000.0,103600000.0,National
2025-04-10 16:00:05,SJC,SJC Jewelry 18K,74032688.2688,77032688.2688,National
2025-04-10 16:00:05,SJC,SJC Jewelry 24K,99800000.0,102500000.0,National
2025-04-10 16:00:05,SJC,SJC Jewelry 99%,98485148.5148,101485148.5148,National
2025-04-10 16:00:05,SJC,SJC Ring 1C,99800000.0,102800000.0,National
2025-04-11 15:00:06,SJC,SJC 1L,102200000.0,105200000.0,National
2025-04-11 15:00:06,SJC,SJC Jewelry 18K,74282793.2793,78082793.2793,National
2025-04-11 15:00:06,SJC,SJC Jewelry 24K,101100000.0,103900000.0,National
2025-04-11 15:00:06,SJC,SJC Jewelry 99%,99071287.1287,102871287.1287,National
2025-04-11 15:00:06,SJC,SJC Ring 1C,101100000.0,104400000.0,National
2025-04-12 11:00:08,SJC,SJC 1L,103000000.0,106500000.0,National
2025-04-12 11:00:08,SJC,SJC Jewelry 18K,74657830.783,78457830.783,National
2025-04-12 11:00:08,SJC,SJC Jewelry 24K,101400000.0,104400000.0,National
2025-04-12 11:00:08,SJC,SJC Jewelry 99%,99566336.6336,103366336.6336,National
2025-04-12 11:00:08,SJC,SJC Ring 1C,101400000.0,104900000.0,National
2025-04-14 14:00:05,SJC,SJC 1L,105000000.0,107500000.0,National
2025-04-14 14:00:05,SJC,SJC Jewelry 18K,74732838.2838,78532838.2838,National
2025-04-14 14:00:05,SJC,SJC Jewelry 24K,102000000.0,104500000.0,National
2025-04-14 14:00:05,SJC,SJC Jewelry 99%,99665346.5346,103465346.5346,National
2025-04-14 14:00:05,SJC,SJC Ring 1C,102000000.0,105000000.0,National
2025-04-15 16:00:05,SJC,SJC Jewelry 24K,103000000.0,105500000.0,National
2025-04-15 16:00:05,SJC,SJC Jewelry 18K,75482913.2913,79282913.2913,National
2025-04-15 16:00:05,SJC,SJC Ring 1C,103000000.0,106000000.0,National
2025-04-15 16:00:05,SJC,SJC Jewelry 99%,100655445.5445,104455445.5445,National
2025-04-15 16:00:05,SJC,SJC 1L,105500000.0,108000000.0,National
2025-04-16 17:00:05,SJC,SJC 1L,113000000.0,115500000.0,National
2025-04-16 17:00:05,SJC,SJC Jewelry 18K,79833468.3468,84833468.3468,National
2025-04-16 17:00:05,SJC,SJC Jewelry 24K,110500000.0,112900000.0,National
2025-04-16 17:00:05,SJC,SJC Jewelry 99%,107282178.2178,111782178.2178,National
2025-04-16 17:00:05,SJC,SJC Ring 1C,110500000.0,113500000.0,National
2025-04-21 15:00:34,SJC,SJC 1L,116000000.0,118000000.0,National
2025-04-21 15:00:34,SJC,SJC Jewelry 18K,80708655.8655,86708655.8655,National
2025-04-21 15:00:34,SJC,SJC Jewelry 24K,113000000.0,115400000.0,National
2025-04-21 15:00:34,SJC,SJC Jewelry 99%,108757425.7425,114257425.7425,National
2025-04-21 15:00:34,SJC,SJC Ring 1C,113000000.0,116000000.0,National
2025-04-22 16:00:08,SJC,SJC Jewelry 18K,82958880.888,88958880.888,National
2025-04-22 16:00:08,SJC,SJC 1L,122000000.0,124000000.0,National
2025-04-22 16:00:08,SJC,SJC Jewelry 24K,116000000.0,118400000.0,National
2025-04-22 16:00:08,SJC,SJC Ring 1C,116000000.0,119000000.0,National
2025-04-22 16:00:08,SJC,SJC Jewelry 99%,112227722.7722,117227722.7722,National
2025-04-23 15:00:09,SJC,SJC 1L,116500000.0,119500000.0,National
2025-04-23 15:00:09,SJC,SJC Jewelry 18K,80333618.3618,86333618.3618,National
2025-04-23 15:00:09,SJC,SJC Jewelry 24K,112500000.0,114900000.0,National
2025-04-23 15:00:09,SJC,SJC Jewelry 99%,108762376.2376,113762376.2376,National
2025-04-23 15:00:09,SJC,SJC Ring 1C,112500000.0,115500000.0,National
2025-04-24 11:00:08,SJC,SJC 1L,118500000.0,121000000.0,National
2025-04-24 11:00:08,SJC,SJC Jewelry 18K,81083693.3693,87083693.3693,National
2025-04-24 11:00:08,SJC,SJC Jewelry 24K,113500000.0,115900000.0,National
2025-04-24 11:00:08,SJC,SJC Jewelry 99%,109752475.2475,114752475.2475,National
2025-04-24 11:00:08,SJC,SJC Ring 1C,113500000.0,116500000.0,National
2025-04-25 15:00:08,SJC,SJC 1L,118500000.0,120500000.0,National
2025-04-25 15:00:08,SJC,SJC Jewelry 18K,80333618.3618,86333618.3618,National
2025-04-25 15:00:08,SJC,SJC Jewelry 24K,112500000.0,114900000.0,National
2025-04-25 15:00:08,SJC,SJC Jewelry 99%,108762376.2376,113762376.2376,National
2025-04-25 15:00:08,SJC,SJC Ring 1C,112500000.0,115500000.0,National
2025-04-26 10:00:10,SJC,SJC Jewelry 24K,114000000.0,115900000.0,National
2025-04-26 10:00:10,SJC,SJC Jewelry 18K,81083693.3693,87083693.3693,National
2025-04-26 10:00:10,SJC,SJC Ring 1C,114000000.0,116500000.0,National
2025-04-26 10:00:10,SJC,SJC Jewelry 99%,110752475.2475,114752475.2475,National
2025-04-26 10:00:10,SJC,SJC 1L,119000000.0,121000000.0,National
2025-04-28 11:00:08,SJC,SJC 1L,117500000.0,119500000.0,National
2025-04-28 11:00:08,SJC,SJC Jewelry 18K,79958580.858,85958580.858,National
2025-04-28 11:00:08,SJC,SJC Jewelry 24K,112500000.0,114400000.0,National
2025-04-28 11:00:08,SJC,SJC Jewelry 99%,109267326.7326,113267326.7326,National
2025-04-28 11:00:08,SJC,SJC Ring 1C,112500000.0,115000000.0,National
2025-04-29 11:00:08,SJC,SJC 1L,119300000.0,121300000.0,National
2025-04-29 11:00:08,SJC,SJC Jewelry 18K,81083693.3693,87083693.3693,National
2025-04-29 11:00:08,SJC,SJC Jewelry 24K,114000000.0,115900000.0,National
2025-04-29 11:00:08,SJC,SJC Jewelry 99%,110752475.2475,114752475.2475,National
2025-04-29 11:00:08,SJC,SJC Ring 1C,114000000.0,116500000.0,National
2025-05-05 16:00:08,SJC,SJC 1L,117800000.0,119800000.0,National
2025-05-05 16:00:08,SJC,SJC Jewelry 18K,79958580.858,85958580.858,National
2025-05-05 16:00:08,SJC,SJC Jewelry 24K,112500000.0,114400000.0,National
2025-05-05 16:00:08,SJC,SJC Jewelry 99%,109267326.7326,113267326.7326,National
2025-05-05 16:00:08,SJC,SJC Ring 1C,112500000.0,115000000.0,National
2025-05-06 16:00:08,SJC,SJC 1L,120200000.0,122200000.0,National
2025-05-06 16:00:08,SJC,SJC Jewelry 18K,82208805.8805,88208805.8805,National
2025-05-06 16:00:08,SJC,SJC Jewelry 24K,115500000.0,117400000.0,National
2025-05-06 16:00:08,SJC,SJC Jewelry 99%,111737623.7623,116237623.7623,National
2025-05-06 16:00:08,SJC,SJC Ring 1C,115500000.0,118000000.0,National
2025-05-07 15:00:08,SJC,SJC 1L,120200000.0,122200000.0,National
2025-05-07 15:00:08,SJC,SJC Jewelry 18K,81708805.8805,88208805.8805,National
2025-05-07 15:00:08,SJC,SJC Jewelry 24K,115500000.0,117400000.0,National
2025-05-07 15:00:08,SJC,SJC Jewelry 99%,111737623.7623,116237623.7623,National
2025-05-07 15:00:08,SJC,SJC Ring 1C,115500000.0,118000000.0,National
2025-05-08 14:00:09,SJC,SJC 1L,118500000.0,120500000.0,National
2025-05-08 14:00:09,SJC,SJC Ring 1C,114000000.0,116500000.0,National
2025-05-08 14:00:09,SJC,SJC Jewelry 18K,80583693.3693,87083693.3693,National
2025-05-08 14:00:09,SJC,SJC Jewelry 99%,110252475.2475,114752475.2475,National
2025-05-08 14:00:09,SJC,SJC Jewelry 24K,114000000.0,115900000.0,National
2025-05-09 15:00:08,SJC,SJC 1L,119500000.0,121500000.0,National
2025-05-09 15:00:08,SJC,SJC Jewelry 18K,80583693.3693,87083693.3693,National
2025-05-09 15:00:08,SJC,SJC Jewelry 24K,114000000.0,115900000.0,National
2025-05-09 15:00:08,SJC,SJC Jewelry 99%,110252475.2475,114752475.2475,National
2025-05-09 15:00:08,SJC,SJC Ring 1C,114000000.0,116500000.0,National
2025-05-10 09:00:08,SJC,SJC Jewelry 18K,80958730.873,87458730.873,National
2025-05-10 09:00:08,SJC,SJC 1L,120000000.0,122000000.0,National
2025-05-10 09:00:08,SJC,SJC Jewelry 24K,114500000.0,116400000.0,National
2025-05-10 09:00:08,SJC,SJC Ring 1C,114500000.0,117000000.0,National
2025-05-10 09:00:08,SJC,SJC Jewelry 99%,110747524.7524,115247524.7524,National
2025-05-12 17:00:08,SJC,SJC 1L,117200000.0,119200000.0,National
2025-05-12 17:00:08,SJC,SJC Jewelry 18K,79458580.858,85958580.858,National
2025-05-12 17:00:08,SJC,SJC Jewelry 24K,112500000.0,114400000.0,National
2025-05-12 17:00:08,SJC,SJC Jewelry 99%,108767326.7326,113267326.7326,National
2025-05-12 17:00:08,SJC,SJC Ring 1C,112500000.0,115000000.0,National
2025-05-13 14:00:08,SJC,SJC 1L,118500000.0,120500000.0,National
2025-05-13 14:00:08,SJC,SJC Jewelry 24K,113000000.0,114900000.0,National
2025-05-13 14:00:08,SJC,SJC Jewelry 99%,109262376.2376,113762376.2376,National
2025-05-13 14:00:08,SJC,SJC Jewelry 18K,79833618.3618,86333618.3618,National
2025-05-13 14:00:08,SJC,SJC Ring 1C,113000000.0,115500000.0,National
2025-05-14 10:00:08,SJC,SJC 1L,118000000.0,120000000.0,National
2025-05-14 10:00:08,SJC,SJC Jewelry 18K,79458580.858,85958580.858,National
2025-05-14 10:00:08,SJC,SJC Jewelry 24K,112500000.0,114400000.0,National
2025-05-14 10:00:08,SJC,SJC Jewelry 99%,108767326.7326,113267326.7326,National
2025-05-14 10:00:08,SJC,SJC Ring 1C,112500000.0,115000000.0,National
2025-05-15 14:00:08,SJC,SJC 1L,115500000.0,118200000.0,National
2025-05-15 14:00:08,SJC,SJC Jewelry 18K,78333468.3468,84833468.3468,National
2025-05-15 14:00:08,SJC,SJC Jewelry 24K,110500000.0,112900000.0,National
2025-05-15 14:00:08,SJC,SJC Jewelry 99%,107282178.2178,111782178.2178,National
2025-05-15 14:00:08,SJC,SJC Ring 1C,110500000.0,113500000.0,National
2025-05-16 16:00:08,SJC,SJC 1L,115700000.0,118700000.0,National
2025-05-16 16:00:08,SJC,SJC Ring 1C,111700000.0,114700000.0,National
2025-05-16 16:00:08,SJC,SJC Jewelry 18K,79233558.3558,85733558.3558,National
2025-05-16 16:00:08,SJC,SJC Jewelry 99%,108470297.0297,112970297.0297,National
2025-05-16 16:00:08,SJC,SJC Jewelry 24K,111700000.0,114100000.0,National
2025-05-17 09:00:09,SJC,SJC 1L,115500000.0,118500000.0,National
2025-05-17 09:00:09,SJC,SJC Jewelry 18K,78708505.8505,85208505.8505,National
2025-05-17 09:00:09,SJC,SJC Jewelry 24K,111000000.0,113400000.0,National
2025-05-17 09:00:09,SJC,SJC Jewelry 99%,107777227.7227,112277227.7227,National
2025-05-17 09:00:09,SJC,SJC Ring 1C,111000000.0,114000000.0,National
2025-05-19 09:00:08,SJC,SJC Jewelry 18K,79083543.3543,85583543.3543,National
2025-05-19 09:00:08,SJC,SJC 1L,116800000.0,119300000.0,National
2025-05-19 09:00:08,SJC,SJC Jewelry 24K,111500000.0,113900000.0,National
2025-05-19 09:00:08,SJC,SJC Ring 1C,111500000.0,114500000.0,National
2025-05-19 09:00:08,SJC,SJC Jewelry 99%,108272277.2277,112772277.2277,National
2025-05-20 10:00:08,SJC,SJC 1L,116800000.0,119300000.0,National
2025-05-20 10:00:08,SJC,SJC Jewelry 18K,78708505.8505,85208505.8505,National
2025-05-20 10:00:08,SJC,SJC Jewelry 24K,111000000.0,113400000.0,National
2025-05-20 10:00:08,SJC,SJC Jewelry 99%,107777227.7227,112277227.7227,National
2025-05-20 10:00:08,SJC,SJC Ring 1C,111000000.0,114000000.0,National
2025-05-21 11:00:08,SJC,SJC 1L,118500000.0,121000000.0,National
2025-05-21 11:00:08,SJC,SJC Jewelry 24K,112000000.0,114400000.0,National
2025-05-21 11:00:08,SJC,SJC Ring 1C,112000000.0,115000000.0,National
2025-05-21 11:00:08,SJC,SJC Jewelry 99%,108767326.7326,113267326.7326,National
2025-05-21 11:00:08,SJC,SJC Jewelry 18K,79458580.858,85958580.858,National
2025-05-22 16:00:08,SJC,SJC 1L,118500000.0,120500000.0,National
2025-05-22 16:00:08,SJC,SJC Jewelry 18K,79833618.3618,86333618.3618,National
2025-05-22 16:00:08,SJC,SJC Jewelry 24K,112500000.0,114900000.0,National
2025-05-22 16:00:08,SJC,SJC Jewelry 99%,109262376.2376,113762376.2376,National
2025-05-22 16:00:08,SJC,SJC Ring 1C,112500000.0,115500000.0,National
2025-05-23 14:00:08,SJC,SJC 1L,118500000.0,120500000.0,National
2025-05-23 14:00:08,SJC,SJC Jewelry 18K,79833618.3618,86333618.3618,National
2025-05-23 14:00:08,SJC,SJC Jewelry 24K,112500000.0,114900000.0,National
2025-05-23 14:00:08,SJC,SJC Jewelry 99%,109262376.2376,113762376.2376,National
2025-05-23 14:00:08,SJC,SJC Ring 1C,112500000.0,115500000.0,National
2025-05-24 09:00:10,SJC,SJC Jewelry 24K,113500000.0,115400000.0,National
2025-05-24 09:00:10,SJC,SJC 1L,119000000.0,121000000.0,National
2025-05-24 09:00:10,SJC,SJC Jewelry 99%,109757425.7425,114257425.7425,National
2025-05-24 09:00:10,SJC,SJC Ring 1C,113500000.0,116000000.0,National
2025-05-24 09:00:10,SJC,SJC Jewelry 18K,80208655.8655,86708655.8655,National
2025-05-26 16:00:07,SJC,SJC 1L,116500000.0,119000000.0,National
2025-05-26 16:00:07,SJC,SJC Jewelry 18K,79083543.3543,85583543.3543,National
2025-05-26 16:00:07,SJC,SJC Jewelry 24K,111500000.0,113900000.0,National
2025-05-26 16:00:07,SJC,SJC Jewelry 99%,108272277.2277,112772277.2277,National
2025-05-26 16:00:07,SJC,SJC Ring 1C,111500000.0,114500000.0,National
2025-05-27 19:00:08,SJC,SJC Jewelry 99%,107777227.7227,112277227.7227,National
2025-05-27 19:00:08,SJC,SJC Ring 1C,111000000.0,114000000.0,National
2025-05-27 19:00:08,SJC,SJC 1L,115500000.0,118000000.0,National
2025-05-27 19:00:08,SJC,SJC Jewelry 18K,78708505.8505,85208505.8505,National
2025-05-27 19:00:08,SJC,SJC Jewelry 24K,111000000.0,113400000.0,National
2025-05-28 15:00:08,SJC,SJC 1L,116200000.0,118700000.0,National
2025-05-28 15:00:08,SJC,SJC Jewelry 18K,78708505.8505,85208505.8505,National
2025-05-28 15:00:08,SJC,SJC Jewelry 24K,111300000.0,113400000.0,National
2025-05-28 15:00:08,SJC,SJC Jewelry 99%,107777227.7227,112277227.7227,National
2025-05-28 15:00:08,SJC,SJC Ring 1C,111300000.0,114000000.0,National
2025-05-29 11:00:09,SJC,SJC Jewelry 24K,110300000.0,112700000.0,National
2025-05-29 11:00:09,SJC,SJC Jewelry 18K,77783453.3453,84683453.3453,National
2025-05-29 11:00:09,SJC,SJC Ring 1C,110300000.0,113300000.0,National
2025-05-29 11:00:09,SJC,SJC Jewelry 99%,107084158.4158,111584158.4158,National
2025-05-29 11:00:09,SJC,SJC 1L,115500000.0,118000000.0,National
2025-05-30 10:00:08,SJC,SJC 1L,116000000.0,118500000.0,National
2025-05-30 10:00:08,SJC,SJC Jewelry 18K,78308505.8505,85208505.8505,National
2025-05-30 10:00:08,SJC,SJC Jewelry 24K,111000000.0,113400000.0,National
2025-05-30 10:00:08,SJC,SJC Jewelry 99%,107777227.7227,112277227.7227,National
2025-05-30 10:00:08,SJC,SJC Ring 1C,111000000.0,114000000.0,National
2025-05-31 09:00:07,SJC,SJC Jewelry 18K,77933468.3468,84833468.3468,National
2025-05-31 09:00:07,SJC,SJC Jewelry 99%,107282178.2178,111782178.2178,National
2025-05-31 09:00:07,SJC,SJC 1L,115700000.0,118200000.0,National
2025-05-31 09:00:07,SJC,SJC Ring 1C,110500000.0,113500000.0,National
2025-05-31 09:00:07,SJC,SJC Jewelry 24K,110500000.0,112900000.0,National
2025-06-02 14:00:08,SJC,SJC 1L,115800000.0,117800000.0,National
2025-06-02 14:00:08,SJC,SJC Jewelry 18K,78083483.3483,84983483.3483,National
2025-06-02 14:00:08,SJC,SJC Jewelry 24K,111200000.0,113100000.0,National
2025-06-02 14:00:08,SJC,SJC Jewelry 99%,107480198.0198,111980198.0198,National
2025-06-02 14:00:08,SJC,SJC Ring 1C,111200000.0,113700000.0,National
2025-06-03 16:00:08,SJC,SJC Jewelry 24K,111000000.0,112900000.0,National
2025-06-03 16:00:08,SJC,SJC Jewelry 18K,77933468.3468,84833468.3468,National
2025-06-03 16:00:08,SJC,SJC Ring 1C,111000000.0,113500000.0,National
2025-06-03 16:00:08,SJC,SJC Jewelry 99%,107282178.2178,111782178.2178,National
2025-06-03 16:00:08,SJC,SJC 1L,114900000.0,117200000.0,National
